,Composer,Title,Measure,Beat,CadType,Tone,Evaded,LeadingTones,Low,RelLow,RelTone,Progress,SinceLast,ToNext,Validation,Comments
41,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,77,1.0,Authentic,,True,-1.0,C4,P11,,0.5909090909090909,24.0,40.0,,
42,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,82,1.0,Authentic,C,False,1.0,C3,P4,-P5,0.6287878787878788,40.0,56.0,,
43,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,89,1.0,Authentic,G,False,1.0,G2,P1,P1,0.6818181818181818,56.0,48.0,,
44,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,95,1.0,Clausula Vera,D,False,0.0,D3,P5,-P4,0.7272727272727273,48.0,16.0,,
45,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,97,1.0,Authentic,G,False,1.0,G3,P8,P1,0.7424242424242424,16.0,16.0,,
46,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,99,1.0,Authentic,C,False,1.0,C3,P4,-P5,0.7575757575757576,16.0,32.0,,
47,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,103,1.0,Authentic,G,False,1.0,G2,P1,P1,0.7878787878787878,32.0,48.0,,
48,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,109,1.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.8333333333333334,48.0,76.0,,
49,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,118,3.0,Authentic,A,False,0.0,A2,M2,M2,0.9053030303030303,76.0,8.0,,
50,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,119,3.0,Authentic,B,True,0.0,D3,P5,M3,0.9128787878787878,8.0,32.0,,
51,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,123,3.0,Clausula Vera,G,False,0.0,G2,P1,P1,0.9431818181818182,32.0,44.0,,
52,Claudin de Sermisy,Missa Quare fremuerunt gentes: Gloria,129,1.0,Authentic,G,False,1.0,G2,P1,P1,0.9848484848484849,44.0,32.0,,
53,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,10,1.0,Authentic,G,False,1.0,G2,P1,P1,0.04433497536945813,72.0,80.0,,
54,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,20,1.0,Altizans Only,G,False,0.0,G2,P1,P1,0.09359605911330049,80.0,32.0,,
55,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,24,1.0,Clausula Vera,C,True,1.0,C3,P4,-P5,0.11330049261083744,32.0,52.0,,
56,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,30,3.0,Authentic,G,False,1.0,G3,P8,P1,0.14532019704433496,52.0,56.0,,
57,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,37,3.0,Phrygian,E,False,1.0,E3,M6,-m3,0.17980295566502463,56.0,32.0,,
58,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,41,3.0,Clausula Vera,G,True,1.0,G3,P8,P1,0.19950738916256158,32.0,12.0,,
59,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,43,1.0,Authentic,G,False,1.0,G3,P8,P1,0.20689655172413793,12.0,108.0,,
60,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,56,3.0,Authentic,,True,-1.0,A3,M9,,0.2733990147783251,108.0,16.0,,
61,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,58,3.0,,C,,,C3,P4,-P5,0.2832512315270936,16.0,48.0,,
62,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,64,3.0,Authentic,G,False,0.0,G2,P1,P1,0.312807881773399,48.0,16.0,,
63,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,66,3.0,,G,,,G3,P8,P1,0.3226600985221675,16.0,4.0,,
64,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,67,1.0,Authentic,C,False,1.0,C3,P4,-P5,0.3251231527093596,4.0,32.0,,
65,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,71,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.3448275862068966,32.0,72.0,,
66,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,80,1.0,Clausula Vera,C,False,1.0,C3,P4,-P5,0.3891625615763547,72.0,16.0,,
67,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,82,1.0,Authentic,C,False,1.0,C3,P4,-P5,0.39901477832512317,16.0,32.0,,
68,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,86,1.0,Clausula Vera,G,False,0.0,G2,P1,P1,0.4187192118226601,32.0,16.0,,
69,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,88,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.42857142857142855,16.0,80.0,,
70,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,98,1.0,Clausula Vera,C,False,1.0,C4,P11,-P5,0.47783251231527096,80.0,32.0,,
71,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,102,1.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.4975369458128079,32.0,64.0,,
72,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,110,1.0,Clausula Vera,D,False,1.0,D4,P12,-P4,0.5369458128078818,64.0,64.0,,
73,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,118,1.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.5763546798029556,64.0,60.0,,
74,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,124,3.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.6133004926108374,60.0,76.0,,
75,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,134,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.6600985221674877,76.0,16.0,,
76,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,136,1.0,Authentic,G,False,1.0,G2,P1,P1,0.6699507389162561,16.0,60.0,,
77,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,142,3.0,Authentic,G,False,0.0,G2,P1,P1,0.7068965517241379,60.0,56.0,,
78,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,149,3.0,Clausula Vera,C,False,1.0,C3,P4,-P5,0.7413793103448276,56.0,84.0,,
79,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,160,1.0,Authentic,G,False,0.0,G2,P1,P1,0.7931034482758621,84.0,24.0,,
80,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,163,1.0,Clausula Vera,C,False,1.0,C3,P4,-P5,0.8078817733990148,24.0,16.0,,
81,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,165,1.0,Clausula Vera,C,True,1.0,C3,P4,-P5,0.8177339901477833,16.0,12.0,,
82,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,166,3.0,Clausula Vera,G,False,0.0,G2,P1,P1,0.8251231527093597,12.0,60.0,,
83,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,174,1.0,Authentic,G,False,1.0,G3,P8,P1,0.8620689655172413,60.0,24.0,,
84,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,177,1.0,Clausula Vera,G,False,0.0,G3,P8,P1,0.8768472906403941,24.0,12.0,,
85,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,178,3.0,Clausula Vera,D,False,0.0,D3,P5,-P4,0.8842364532019704,12.0,52.0,,
86,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,185,1.0,Authentic,D,False,1.0,D3,P5,-P4,0.916256157635468,52.0,64.0,,
87,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,193,1.0,Authentic,G,False,1.0,G2,P1,P1,0.9556650246305419,64.0,56.0,,
88,Claudin de Sermisy,Missa Quare fremuerunt gentes: Credo,200,1.0,Authentic,G,False,1.0,G2,P1,P1,0.9901477832512315,56.0,32.0,,
89,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,12,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.09565217391304348,88.0,40.0,,
90,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,17,1.0,Clausula Vera,G,False,0.0,G2,P1,P1,0.1391304347826087,40.0,32.0,,
91,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,21,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.17391304347826086,32.0,20.0,,
92,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,23,3.0,Clausula Vera,A,False,0.0,A2,M2,M2,0.1956521739130435,20.0,6.0,,
93,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,24,2.0,Authentic,B,True,0.0,D3,P5,M3,0.20217391304347826,6.0,10.0,,
94,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,25,3.0,Clausula Vera,A,True,1.0,A2,M2,M2,0.21304347826086956,10.0,12.0,,
95,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,27,1.0,Authentic,G,False,1.0,G2,P1,P1,0.22608695652173913,12.0,40.0,,
96,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,31,1.0,Clausula Vera,A,False,1.0,A2,M2,M2,0.26956521739130435,40.0,40.0,,
97,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,36,1.0,Clausula Vera,C,False,1.0,C3,P4,-P5,0.3130434782608696,40.0,16.0,,
98,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,38,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.33043478260869563,16.0,40.0,,
99,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,43,1.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.3739130434782609,40.0,48.0,,
100,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,49,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.4260869565217391,48.0,36.0,,
101,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,52,3.0,Clausula Vera,D,False,0.0,D3,P5,-P4,0.4652173913043478,36.0,16.0,,
102,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,54,3.0,Authentic,G,False,0.0,G2,P1,P1,0.4826086956521739,16.0,16.0,,
103,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,56,3.0,Authentic,D,False,0.0,D3,P5,-P4,0.5,16.0,12.0,,
104,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,58,1.0,,D,,,D3,P5,-P4,0.5130434782608696,12.0,16.0,,
105,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,60,1.0,Clausula Vera,D,False,0.0,D3,P5,-P4,0.5304347826086957,16.0,16.0,,
106,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,62,1.0,,D,,,D3,P5,-P4,0.5478260869565217,16.0,16.0,,
107,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,64,1.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.5652173913043478,16.0,112.0,,
108,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,78,1.0,Authentic,G,False,1.0,G2,P1,P1,0.6869565217391305,112.0,72.0,,
109,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,86,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.7652173913043478,72.0,40.0,,
110,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,91,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.808695652173913,40.0,32.0,,
111,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,95,1.0,Clausula Vera,D,False,1.0,B2,M3,-P4,0.8434782608695652,32.0,48.0,,
112,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,101,1.0,Clausula Vera,A,False,1.0,A3,M9,M2,0.8956521739130435,48.0,32.0,,
113,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,105,1.0,Authentic,G,False,1.0,G2,P1,P1,0.9304347826086956,32.0,32.0,,
114,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,109,1.0,Clausula Vera,A,False,1.0,A3,M9,M2,0.9652173913043478,32.0,32.0,,
115,Claudin de Sermisy,Missa Quare fremuerunt gentes: Sanctus,113,1.0,Authentic,G,False,1.0,G2,P1,P1,1.0,32.0,16.0,,
116,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,6,1.0,Clausula Vera,G,False,1.0,G2,P1,P1,0.045454545454545456,40.0,40.0,,
117,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,11,1.0,Clausula Vera,G,False,0.0,G2,P1,P1,0.09090909090909091,40.0,56.0,,
118,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,18,1.0,Authentic,G,False,0.0,G3,P8,P1,0.15454545454545454,56.0,8.0,,
119,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,19,1.0,Authentic,C,False,1.0,C3,P4,-P5,0.16363636363636364,8.0,40.0,,
120,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,24,1.0,Clausula Vera,D,False,1.0,D3,P5,-P4,0.20909090909090908,40.0,88.0,,
121,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,35,1.0,Authentic,G,False,0.0,G2,P1,P1,0.3090909090909091,88.0,8.0,,
122,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,36,1.0,Clausula Vera,G,False,0.0,G3,P8,P1,0.3181818181818182,8.0,24.0,,
123,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,39,1.0,Authentic,G,False,1.0,G2,P1,P1,0.34545454545454546,24.0,64.0,,
124,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,46,1.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.41818181818181815,64.0,36.0,,
125,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,50,3.0,Clausula Vera,C,False,1.0,C4,P11,-P5,0.4590909090909091,36.0,28.0,,
126,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,54,1.0,Clausula Vera,G,False,1.0,G4,P15,P1,0.4909090909090909,28.0,32.0,,
127,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,58,1.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.5272727272727272,32.0,40.0,,
128,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,63,1.0,Clausula Vera,G,False,1.0,G3,P8,P1,0.5727272727272728,40.0,144.0,,
129,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,80,1.0,Clausula Vera,A,False,0.0,A2,M2,M2,0.7363636363636363,144.0,4.0,,
130,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,80,3.0,Authentic,A,False,0.0,A2,M2,M2,0.740909090909091,4.0,16.0,,
131,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,82,3.0,,D,,,B2,M3,-P4,0.759090909090909,16.0,8.0,,
132,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,83,3.0,Authentic,G,False,0.0,G2,P1,P1,0.7681818181818182,8.0,12.0,,
133,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,85,1.0,Authentic,C,False,1.0,C3,P4,-P5,0.7818181818181819,12.0,144.0,,
134,Claudin de Sermisy,Missa Quare fremuerunt gentes: Agnus Dei,103,1.0,,G,,,G2,P1,P1,0.9454545454545454,144.0,52.0,,
